year,age,sex,immigration_status,migration_flow,number_of_people
2021,50,male,LPR+,immigration,5441.0
2021,50,male,OFN,emigration,3490.0
2021,50,male,OFN,immigration,4921.0
2021,51,female,INA Nonimmigrant,emigration,177.0
2021,51,female,INA Nonimmigrant,immigration,518.0
2021,51,female,LPR+,emigration,452.0
2021,51,female,LPR+,immigration,234.0
2021,51,female,OFN,emigration,2436.0
2021,51,female,OFN,immigration,4790.0
2021,51,male,INA Nonimmigrant,emigration,235.0
2021,51,male,INA Nonimmigrant,immigration,1414.0
2021,51,male,LPR+,emigration,647.0
2021,51,male,LPR+,immigration,5263.0
2021,51,male,OFN,emigration,2847.0
2021,51,male,OFN,immigration,4742.0
2021,52,female,INA Nonimmigrant,emigration,169.0
2021,52,female,INA Nonimmigrant,immigration,479.0
2021,52,female,LPR+,emigration,432.0
2021,52,female,LPR+,immigration,208.0
2021,52,female,OFN,emigration,2328.0
2021,52,female,OFN,immigration,4543.0
2021,52,male,INA Nonimmigrant,emigration,225.0
2021,52,male,INA Nonimmigrant,immigration,1322.0
2021,52,male,LPR+,emigration,620.0
2021,52,male,LPR+,immigration,5214.0
2021,52,male,OFN,emigration,2725.0
2021,52,male,OFN,immigration,4520.0
2021,53,female,INA Nonimmigrant,emigration,165.0
2021,53,female,INA Nonimmigrant,immigration,443.0
2021,53,female,LPR+,emigration,421.0
2021,53,female,LPR+,immigration,244.0
2021,53,female,OFN,emigration,2266.0
2021,53,female,OFN,immigration,4306.0
2021,53,male,INA Nonimmigrant,emigration,220.0
2021,53,male,INA Nonimmigrant,immigration,1231.0
2021,53,male,LPR+,emigration,607.0
2021,53,male,LPR+,immigration,5258.0
2021,53,male,OFN,emigration,2670.0
2021,53,male,OFN,immigration,4323.0
2021,54,female,INA Nonimmigrant,emigration,173.0
2021,54,female,INA Nonimmigrant,immigration,407.0
2021,54,female,LPR+,emigration,441.0
2021,54,female,LPR+,immigration,309.0
2021,54,female,OFN,emigration,2373.0
2021,54,female,OFN,immigration,4069.0
2021,54,male,INA Nonimmigrant,emigration,226.0
2021,54,male,INA Nonimmigrant,immigration,1142.0
2021,54,male,LPR+,emigration,624.0
2021,54,male,LPR+,immigration,5357.0
2021,54,male,OFN,emigration,2743.0
2021,54,male,OFN,immigration,4078.0
2021,55,female,INA Nonimmigrant,emigration,35.0
2021,55,female,INA Nonimmigrant,immigration,372.0
2021,55,female,LPR+,emigration,391.0
2021,55,female,LPR+,immigration,375.0
2021,55,female,OFN,emigration,1282.0
2021,55,female,OFN,immigration,3853.0
2021,55,male,INA Nonimmigrant,emigration,53.0
2021,55,male,INA Nonimmigrant,immigration,1055.0
2021,55,male,LPR+,emigration,699.0
2021,55,male,LPR+,immigration,5468.0
2021,55,male,OFN,emigration,1701.0
2021,55,male,OFN,immigration,3851.0
2021,56,female,INA Nonimmigrant,emigration,32.0
2021,56,female,INA Nonimmigrant,immigration,339.0
2021,56,female,LPR+,emigration,356.0
2021,56,female,LPR+,immigration,425.0
2021,56,female,OFN,emigration,1167.0
2021,56,female,OFN,immigration,3651.0
2021,56,male,INA Nonimmigrant,emigration,48.0
2021,56,male,INA Nonimmigrant,immigration,970.0
2021,56,male,LPR+,emigration,633.0
2021,56,male,LPR+,immigration,5548.0
2021,56,male,OFN,emigration,1540.0
2021,56,male,OFN,immigration,3686.0
2021,57,female,INA Nonimmigrant,emigration,33.0
2021,57,female,INA Nonimmigrant,immigration,305.0
2021,57,female,LPR+,emigration,373.0
2021,57,female,LPR+,immigration,447.0
2021,57,female,OFN,emigration,1220.0
2021,57,female,OFN,immigration,3456.0
2021,57,male,INA Nonimmigrant,emigration,51.0
2021,57,male,INA Nonimmigrant,immigration,885.0
2021,57,male,LPR+,emigration,673.0
2021,57,male,LPR+,immigration,5565.0
2021,57,male,OFN,emigration,1638.0
2021,57,male,OFN,immigration,3502.0
2021,58,female,INA Nonimmigrant,emigration,33.0
2021,58,female,INA Nonimmigrant,immigration,273.0
2021,58,female,LPR+,emigration,369.0
2021,58,female,LPR+,immigration,437.0
2021,58,female,OFN,emigration,1209.0
2021,58,female,OFN,immigration,3278.0
2021,58,male,INA Nonimmigrant,emigration,48.0
2021,58,male,INA Nonimmigrant,immigration,801.0
2021,58,male,LPR+,emigration,631.0
2021,58,male,LPR+,immigration,5502.0
2021,58,male,OFN,emigration,1535.0
2021,58,male,OFN,immigration,3296.0
2021,59,female,INA Nonimmigrant,emigration,32.0
2021,59,female,INA Nonimmigrant,immigration,240.0
2021,59,female,LPR+,emigration,357.0
2021,59,female,LPR+,immigration,400.0
2021,59,female,OFN,emigration,1168.0
2021,59,female,OFN,immigration,3131.0
2021,59,male,INA Nonimmigrant,emigration,48.0
2021,59,male,INA Nonimmigrant,immigration,716.0
2021,59,male,LPR+,emigration,626.0
2021,59,male,LPR+,immigration,5361.0
2021,59,male,OFN,emigration,1524.0
2021,59,male,OFN,immigration,3034.0
2021,60,female,INA Nonimmigrant,emigration,33.0
2021,60,female,INA Nonimmigrant,immigration,209.0
2021,60,female,LPR+,emigration,370.0
2021,60,female,LPR+,immigration,345.0
2021,60,female,OFN,emigration,1213.0
2021,60,female,OFN,immigration,2992.0
2021,60,male,INA Nonimmigrant,emigration,49.0
2021,60,male,INA Nonimmigrant,immigration,632.0
2021,60,male,LPR+,emigration,645.0
2021,60,male,LPR+,immigration,5158.0
2021,60,male,OFN,emigration,1569.0
2021,60,male,OFN,immigration,2826.0
2021,61,female,INA Nonimmigrant,emigration,30.0
2021,61,female,INA Nonimmigrant,immigration,178.0
2021,61,female,LPR+,emigration,336.0
2021,61,female,LPR+,immigration,283.0
2021,61,female,OFN,emigration,1101.0
2021,61,female,OFN,immigration,2874.0
2021,61,male,INA Nonimmigrant,emigration,45.0
2021,61,male,INA Nonimmigrant,immigration,549.0
2021,61,male,LPR+,emigration,591.0
2021,61,male,LPR+,immigration,4912.0
2021,61,male,OFN,emigration,1437.0
2021,61,male,OFN,immigration,2569.0
2021,62,female,INA Nonimmigrant,emigration,31.0
2021,62,female,INA Nonimmigrant,immigration,150.0
2021,62,female,LPR+,emigration,354.0
2021,62,female,LPR+,immigration,223.0
2021,62,female,OFN,emigration,1161.0
2021,62,female,OFN,immigration,2782.0
2021,62,male,INA Nonimmigrant,emigration,45.0
2021,62,male,INA Nonimmigrant,immigration,469.0
2021,62,male,LPR+,emigration,594.0
2021,62,male,LPR+,immigration,4643.0
2021,62,male,OFN,emigration,1445.0
2021,62,male,OFN,immigration,2300.0
2021,63,female,INA Nonimmigrant,emigration,29.0
2021,63,female,INA Nonimmigrant,immigration,124.0
2021,63,female,LPR+,emigration,325.0
2021,63,female,LPR+,immigration,171.0
2021,63,female,OFN,emigration,1064.0
2021,63,female,OFN,immigration,2665.0
2021,63,male,INA Nonimmigrant,emigration,42.0
2021,63,male,INA Nonimmigrant,immigration,392.0
2021,63,male,LPR+,emigration,551.0
2021,63,male,LPR+,immigration,4365.0
2021,63,male,OFN,emigration,1340.0
2021,63,male,OFN,immigration,2025.0
2021,64,female,INA Nonimmigrant,emigration,27.0
2021,64,female,INA Nonimmigrant,immigration,100.0
2021,64,female,LPR+,emigration,309.0
2021,64,female,LPR+,immigration,130.0
2021,64,female,OFN,emigration,1011.0
2021,64,female,OFN,immigration,2553.0
2021,64,male,INA Nonimmigrant,emigration,36.0
2021,64,male,INA Nonimmigrant,immigration,321.0
2021,64,male,LPR+,emigration,471.0
2021,64,male,LPR+,immigration,4085.0
2021,64,male,OFN,emigration,1146.0
2021,64,male,OFN,immigration,1770.0
2021,65,female,INA Nonimmigrant,emigration,27.0
2021,65,female,INA Nonimmigrant,immigration,80.0
2021,65,female,LPR+,emigration,210.0
2021,65,female,LPR+,immigration,99.0
2021,65,female,OFN,emigration,116.0
2021,65,female,OFN,immigration,2443.0
2021,65,male,INA Nonimmigrant,emigration,39.0
2021,65,male,INA Nonimmigrant,immigration,256.0
2021,65,male,LPR+,emigration,540.0
2021,65,male,LPR+,immigration,3807.0
2021,65,male,OFN,emigration,93.0
2021,65,male,OFN,immigration,1494.0
2021,66,female,INA Nonimmigrant,emigration,24.0
2021,66,female,INA Nonimmigrant,immigration,62.0
2021,66,female,LPR+,emigration,190.0
2021,66,female,LPR+,immigration,75.0
2021,66,female,OFN,emigration,104.0
2021,66,female,OFN,immigration,2315.0
2021,66,male,INA Nonimmigrant,emigration,34.0
2021,66,male,INA Nonimmigrant,immigration,201.0
2021,66,male,LPR+,emigration,478.0
2021,66,male,LPR+,immigration,3528.0
2021,66,male,OFN,emigration,82.0
2021,66,male,OFN,immigration,1321.0
2021,67,female,INA Nonimmigrant,emigration,24.0
2021,67,female,INA Nonimmigrant,immigration,49.0
2021,67,female,LPR+,emigration,190.0
2021,67,female,LPR+,immigration,75.0
2021,67,female,OFN,emigration,104.0
2021,67,female,OFN,immigration,2217.0
2021,67,male,INA Nonimmigrant,emigration,34.0
2021,67,male,INA Nonimmigrant,immigration,157.0
2021,67,male,LPR+,emigration,473.0
2021,67,male,LPR+,immigration,3249.0
2021,67,male,OFN,emigration,82.0
2021,67,male,OFN,immigration,1244.0
2021,68,female,INA Nonimmigrant,emigration,23.0
2021,68,female,INA Nonimmigrant,immigration,39.0
2021,68,female,LPR+,emigration,176.0
2021,68,female,LPR+,immigration,75.0
2021,68,female,OFN,emigration,97.0
2021,68,female,OFN,immigration,2104.0
2021,68,male,INA Nonimmigrant,emigration,29.0
2021,68,male,INA Nonimmigrant,immigration,124.0
2021,68,male,LPR+,emigration,411.0
2021,68,male,LPR+,immigration,2970.0
2021,68,male,OFN,emigration,71.0
2021,68,male,OFN,immigration,1143.0
2021,69,female,INA Nonimmigrant,emigration,21.0
2021,69,female,INA Nonimmigrant,immigration,32.0
2021,69,female,LPR+,emigration,160.0
2021,69,female,LPR+,immigration,75.0
2021,69,female,OFN,emigration,88.0
2021,69,female,OFN,immigration,1967.0
2021,69,male,INA Nonimmigrant,emigration,26.0
2021,69,male,INA Nonimmigrant,immigration,100.0
2021,69,male,LPR+,emigration,355.0
2021,69,male,LPR+,immigration,2689.0
2021,69,male,OFN,emigration,62.0
2021,69,male,OFN,immigration,1048.0
2021,70,female,INA Nonimmigrant,emigration,23.0
2021,70,female,INA Nonimmigrant,immigration,27.0
2021,70,female,LPR+,emigration,175.0
2021,70,female,LPR+,immigration,75.0
2021,70,female,OFN,emigration,97.0
2021,70,female,OFN,immigration,1827.0
2021,70,male,INA Nonimmigrant,emigration,30.0
2021,70,male,INA Nonimmigrant,immigration,84.0
2021,70,male,LPR+,emigration,411.0
2021,70,male,LPR+,immigration,2408.0
2021,70,male,OFN,emigration,71.0
2021,70,male,OFN,immigration,934.0
2021,71,female,INA Nonimmigrant,emigration,23.0
2021,71,female,INA Nonimmigrant,immigration,24.0
2021,71,female,LPR+,emigration,176.0
2021,71,female,LPR+,immigration,75.0
2021,71,female,OFN,emigration,97.0
2021,71,female,OFN,immigration,1694.0
2021,71,male,INA Nonimmigrant,emigration,29.0
2021,71,male,INA Nonimmigrant,immigration,74.0
2021,71,male,LPR+,emigration,405.0
2021,71,male,LPR+,immigration,2128.0
2021,71,male,OFN,emigration,70.0
2021,71,male,OFN,immigration,840.0
2021,72,female,INA Nonimmigrant,emigration,24.0
2021,72,female,INA Nonimmigrant,immigration,22.0
2021,72,female,LPR+,emigration,185.0
2021,72,female,LPR+,immigration,75.0
2021,72,female,OFN,emigration,102.0
2021,72,female,OFN,immigration,1563.0
2021,72,male,INA Nonimmigrant,emigration,27.0
2021,72,male,INA Nonimmigrant,immigration,67.0
2021,72,male,LPR+,emigration,378.0
2021,72,male,LPR+,immigration,1850.0
2021,72,male,OFN,emigration,65.0
2021,72,male,OFN,immigration,771.0
2021,73,female,INA Nonimmigrant,emigration,18.0
2021,73,female,INA Nonimmigrant,immigration,20.0
2021,73,female,LPR+,emigration,141.0
2021,73,female,LPR+,immigration,75.0
2021,73,female,OFN,emigration,77.0
2021,73,female,OFN,immigration,1435.0
2021,73,male,INA Nonimmigrant,emigration,23.0
2021,73,male,INA Nonimmigrant,immigration,61.0
2021,73,male,LPR+,emigration,316.0
2021,73,male,LPR+,immigration,1577.0
2021,73,male,OFN,emigration,55.0
2021,73,male,OFN,immigration,740.0
2021,74,female,INA Nonimmigrant,emigration,14.0
2021,74,female,INA Nonimmigrant,immigration,19.0
2021,74,female,LPR+,emigration,107.0
2021,74,female,LPR+,immigration,75.0
2021,74,female,OFN,emigration,59.0
2021,74,female,OFN,immigration,1288.0
2021,74,male,INA Nonimmigrant,emigration,18.0
2021,74,male,INA Nonimmigrant,immigration,56.0
2021,74,male,LPR+,emigration,247.0
2021,74,male,LPR+,immigration,1311.0
2021,74,male,OFN,emigration,42.0
2021,74,male,OFN,immigration,703.0
2021,75,female,INA Nonimmigrant,emigration,16.0
2021,75,female,INA Nonimmigrant,immigration,18.0
2021,75,female,LPR+,emigration,127.0
2021,75,female,LPR+,immigration,75.0
2021,75,female,OFN,emigration,70.0
2021,75,female,OFN,immigration,1147.0
2021,75,male,INA Nonimmigrant,emigration,19.0
2021,75,male,INA Nonimmigrant,immigration,52.0
2021,75,male,LPR+,emigration,261.0
2021,75,male,LPR+,immigration,1059.0
2021,75,male,OFN,emigration,45.0
2021,75,male,OFN,immigration,658.0
2021,76,female,INA Nonimmigrant,emigration,16.0
2021,76,female,INA Nonimmigrant,immigration,17.0
2021,76,female,LPR+,emigration,127.0
2021,76,female,LPR+,immigration,75.0
2021,76,female,OFN,emigration,70.0
2021,76,female,OFN,immigration,1023.0
2021,76,male,INA Nonimmigrant,emigration,18.0
2021,76,male,INA Nonimmigrant,immigration,47.0
2021,76,male,LPR+,emigration,249.0
2021,76,male,LPR+,immigration,827.0
2021,76,male,OFN,emigration,43.0
2021,76,male,OFN,immigration,620.0
2021,77,female,INA Nonimmigrant,emigration,16.0
2021,77,female,INA Nonimmigrant,immigration,16.0
2021,77,female,LPR+,emigration,126.0
2021,77,female,LPR+,immigration,75.0
2021,77,female,OFN,emigration,70.0
2021,77,female,OFN,immigration,922.0
2021,77,male,INA Nonimmigrant,emigration,19.0
2021,77,male,INA Nonimmigrant,immigration,44.0
2021,77,male,LPR+,emigration,262.0
2021,77,male,LPR+,immigration,619.0
2021,77,male,OFN,emigration,45.0
2021,77,male,OFN,immigration,574.0
2021,78,female,INA Nonimmigrant,emigration,13.0
2021,78,female,INA Nonimmigrant,immigration,15.0
2021,78,female,LPR+,emigration,100.0
2021,78,female,LPR+,immigration,75.0
2021,78,female,OFN,emigration,55.0
2021,78,female,OFN,immigration,841.0
2021,78,male,INA Nonimmigrant,emigration,16.0
2021,78,male,INA Nonimmigrant,immigration,40.0
2021,78,male,LPR+,emigration,222.0
2021,78,male,LPR+,immigration,443.0
2021,78,male,OFN,emigration,39.0
2021,78,male,OFN,immigration,523.0
2021,79,female,INA Nonimmigrant,emigration,12.0
2021,79,female,INA Nonimmigrant,immigration,14.0
2021,79,female,LPR+,emigration,94.0
2021,79,female,LPR+,immigration,75.0
2021,79,female,OFN,emigration,52.0
2021,79,female,OFN,immigration,767.0
2021,79,male,INA Nonimmigrant,emigration,14.0
2021,79,male,INA Nonimmigrant,immigration,37.0
2021,79,male,LPR+,emigration,189.0
2021,79,male,LPR+,immigration,300.0
2021,79,male,OFN,emigration,33.0
2021,79,male,OFN,immigration,460.0
2021,80,female,INA Nonimmigrant,emigration,12.0
2021,80,female,INA Nonimmigrant,immigration,13.0
2021,80,female,LPR+,emigration,95.0
2021,80,female,LPR+,immigration,75.0
2021,80,female,OFN,emigration,52.0
2021,80,female,OFN,immigration,703.0
2021,80,male,INA Nonimmigrant,emigration,14.0
2021,80,male,INA Nonimmigrant,immigration,34.0
2021,80,male,LPR+,emigration,189.0
2021,80,male,LPR+,immigration,191.0
2021,80,male,OFN,emigration,33.0
2021,80,male,OFN,immigration,421.0
2021,81,female,INA Nonimmigrant,emigration,10.0
2021,81,female,INA Nonimmigrant,immigration,12.0
2021,81,female,LPR+,emigration,78.0
2021,81,female,LPR+,immigration,75.0
2021,81,female,OFN,emigration,44.0
2021,81,female,OFN,immigration,634.0
2021,81,male,INA Nonimmigrant,emigration,12.0
2021,81,male,INA Nonimmigrant,immigration,31.0
2021,81,male,LPR+,emigration,166.0
2021,81,male,LPR+,immigration,114.0
2021,81,male,OFN,emigration,29.0
2021,81,male,OFN,immigration,388.0
2021,82,female,INA Nonimmigrant,emigration,9.0
2021,82,female,INA Nonimmigrant,immigration,11.0
2021,82,female,LPR+,emigration,74.0
2021,82,female,LPR+,immigration,75.0
2021,82,female,OFN,emigration,41.0
2021,82,female,OFN,immigration,562.0
2021,82,male,INA Nonimmigrant,emigration,10.0
2021,82,male,INA Nonimmigrant,immigration,28.0
2021,82,male,LPR+,emigration,137.0
2021,82,male,LPR+,immigration,63.0
2021,82,male,OFN,emigration,24.0
2021,82,male,OFN,immigration,374.0
2021,83,female,INA Nonimmigrant,emigration,9.0
2021,83,female,INA Nonimmigrant,immigration,10.0
2021,83,female,LPR+,emigration,70.0
2021,83,female,LPR+,immigration,75.0
2021,83,female,OFN,emigration,39.0
2021,83,female,OFN,immigration,497.0
2021,83,male,INA Nonimmigrant,emigration,9.0
2021,83,male,INA Nonimmigrant,immigration,25.0
2021,83,male,LPR+,emigration,129.0
2021,83,male,LPR+,immigration,33.0
2021,83,male,OFN,emigration,23.0
2021,83,male,OFN,immigration,368.0
2021,84,female,INA Nonimmigrant,emigration,8.0
2021,84,female,INA Nonimmigrant,immigration,9.0
2021,84,female,LPR+,emigration,61.0
2021,84,female,LPR+,immigration,75.0
2021,84,female,OFN,emigration,34.0
2021,84,female,OFN,immigration,436.0
2021,84,male,INA Nonimmigrant,emigration,8.0
2021,84,male,INA Nonimmigrant,immigration,22.0
2021,84,male,LPR+,emigration,110.0
2021,84,male,LPR+,immigration,15.0
2021,84,male,OFN,emigration,19.0
2021,84,male,OFN,immigration,355.0
2021,85,female,INA Nonimmigrant,emigration,7.0
2021,85,female,INA Nonimmigrant,immigration,8.0
2021,85,female,LPR+,emigration,55.0
2021,85,female,LPR+,immigration,75.0
2021,85,female,OFN,emigration,30.0
2021,85,female,OFN,immigration,396.0
2021,85,male,INA Nonimmigrant,emigration,7.0
2021,85,male,INA Nonimmigrant,immigration,20.0
2021,85,male,LPR+,emigration,100.0
2021,85,male,LPR+,immigration,232.0
2021,85,male,OFN,emigration,17.0
2021,85,male,OFN,immigration,337.0
2021,86,female,INA Nonimmigrant,emigration,0.0
2021,86,female,INA Nonimmigrant,immigration,7.0
2021,86,female,LPR+,emigration,0.0
2021,86,female,LPR+,immigration,75.0
2021,86,female,OFN,emigration,0.0
2021,86,female,OFN,immigration,360.0
2021,86,male,INA Nonimmigrant,emigration,0.0
2021,86,male,INA Nonimmigrant,immigration,17.0
2021,86,male,LPR+,emigration,0.0
2021,86,male,LPR+,immigration,204.0
2021,86,male,OFN,emigration,0.0
2021,86,male,OFN,immigration,305.0
2021,87,female,INA Nonimmigrant,emigration,0.0
2021,87,female,INA Nonimmigrant,immigration,7.0
2021,87,female,LPR+,emigration,0.0
2021,87,female,LPR+,immigration,75.0
2021,87,female,OFN,emigration,0.0
2021,87,female,OFN,immigration,315.0
2021,87,male,INA Nonimmigrant,emigration,0.0
2021,87,male,INA Nonimmigrant,immigration,15.0
2021,87,male,LPR+,emigration,0.0
2021,87,male,LPR+,immigration,177.0
2021,87,male,OFN,emigration,0.0
2021,87,male,OFN,immigration,264.0
2021,88,female,INA Nonimmigrant,emigration,0.0
2021,88,female,INA Nonimmigrant,immigration,6.0
2021,88,female,LPR+,emigration,0.0
2021,88,female,LPR+,immigration,75.0
2021,88,female,OFN,emigration,0.0
2021,88,female,OFN,immigration,276.0
2021,88,male,INA Nonimmigrant,emigration,0.0
2021,88,male,INA Nonimmigrant,immigration,13.0
2021,88,male,LPR+,emigration,0.0
2021,88,male,LPR+,immigration,151.0
2021,88,male,OFN,emigration,0.0
2021,88,male,OFN,immigration,215.0
2021,89,female,INA Nonimmigrant,emigration,0.0
2021,89,female,INA Nonimmigrant,immigration,5.0
2021,89,female,LPR+,emigration,0.0
2021,89,female,LPR+,immigration,75.0
2021,89,female,OFN,emigration,0.0
2021,89,female,OFN,immigration,242.0
2021,89,male,INA Nonimmigrant,emigration,0.0
2021,89,male,INA Nonimmigrant,immigration,11.0
2021,89,male,LPR+,emigration,0.0
2021,89,male,LPR+,immigration,128.0
2021,89,male,OFN,emigration,0.0
2021,89,male,OFN,immigration,204.0
2021,90,female,INA Nonimmigrant,emigration,0.0
2021,90,female,INA Nonimmigrant,immigration,4.0
2021,90,female,LPR+,emigration,0.0
2021,90,female,LPR+,immigration,75.0
2021,90,female,OFN,emigration,0.0
2021,90,female,OFN,immigration,220.0
2021,90,male,INA Nonimmigrant,emigration,0.0
2021,90,male,INA Nonimmigrant,immigration,9.0
2021,90,male,LPR+,emigration,0.0
2021,90,male,LPR+,immigration,107.0
2021,90,male,OFN,emigration,0.0
2021,90,male,OFN,immigration,197.0
2021,91,female,INA Nonimmigrant,emigration,0.0
2021,91,female,INA Nonimmigrant,immigration,4.0
2021,91,female,LPR+,emigration,0.0
2021,91,female,LPR+,immigration,75.0
2021,91,female,OFN,emigration,0.0
2021,91,female,OFN,immigration,206.0
2021,91,male,INA Nonimmigrant,emigration,0.0
2021,91,male,INA Nonimmigrant,immigration,8.0
2021,91,male,LPR+,emigration,0.0
2021,91,male,LPR+,immigration,89.0
2021,91,male,OFN,emigration,0.0
2021,91,male,OFN,immigration,196.0
2021,92,female,INA Nonimmigrant,emigration,0.0
